New Studio version-7764e21e364e45c7 at 12/4/2019 12:20:50 PM, file version: 0, 412, 0, 365788....Done!
New Studio64 version-e9ee7d0cbee6403e at 5/28/2024 11:18:10 AM, file version: 0, 627, 0, 6270452....Done!
New Studio64 version-c46f37833a234ebf at 5/29/2024 8:39:26 AM, file version: 0, 627, 0, 6270453....Done!
New Studio64 version-36164c1c616f4598 at 6/4/2024 12:06:02 PM, file version: 0, 628, 0, 6280391....Done!
New Studio64 version-6fd80b49a9674f97 at 6/11/2024 12:02:21 PM, file version: 0, 629, 0, 6290609....Done!
New Studio64 version-94b9ab2731b64243 at 6/18/2024 11:05:09 AM, file version: 0, 630, 0, 6300555....Done!
New Studio64 version-80c47ff7f44d48f7 at 6/20/2024 2:36:29 PM, file version: 0, 630, 0, 6300556....Done!
New Studio64 version-f236ab0819e64b55 at 6/25/2024 9:45:26 AM, file version: 0, 631, 0, 6310470....Done!
New Studio64 version-034c0d4a0a9b44cc at 6/26/2024 10:18:52 AM, file version: 0, 631, 1, 6310472....Done!
New WindowsPlayer version-687f9208c4894169 at 7/1/2024 12:33:02 PM, file version: 0, 632, 0, 6320623....Done!
New Studio64 version-fe7775edf1e54944 at 7/1/2024 12:35:19 PM, file version: 0, 632, 0, 6320623....Done!
New WindowsPlayer version-3243b6d003cf4642 at 7/9/2024 4:26:48 PM, file version: 0, 633, 1, 6330512....Done!
New Studio64 version-d662de9eda0c4cec at 7/9/2024 4:30:25 PM, file version: 0, 633, 1, 6330512....Done!
New WindowsPlayer version-0148e7f69b394963 at 7/16/2024 10:57:50 AM, file version: 0, 634, 0, 6340420....Done!
New Studio64 version-95b9b7bdfe164744 at 7/16/2024 11:04:39 AM, file version: 0, 634, 0, 6340420....Done!
New WindowsPlayer version-2e10d35f26294ab6 at 7/23/2024 6:48:24 PM, file version: 0, 635, 0, 6350588....Done!
New Studio64 version-258fa44b42074cfc at 7/23/2024 6:51:40 PM, file version: 0, 635, 0, 6350588....Done!
New WindowsPlayer version-2232b4b2bca342cb at 7/30/2024 11:02:29 AM, file version: 0, 636, 0, 6360624....Done!
New Studio64 version-5f3c97c9e091442a at 7/30/2024 11:04:19 AM, file version: 0, 636, 0, 6360624....Done!
New WindowsPlayer version-ddeff41b4db0441b at 7/31/2024 11:44:01 AM, file version: 0, 636, 0, 6360625....Done!
New Studio64 version-aa7aa2777dc64b37 at 7/31/2024 11:46:11 AM, file version: 0, 636, 0, 6360625....Done!
New WindowsPlayer version-6549e1435fcd475a at 8/2/2024 8:48:44 AM, file version: 0, 636, 1, 6360627....Done!
New Studio64 version-10d29094c36c44cb at 8/2/2024 8:50:33 AM, file version: 0, 636, 1, 6360627....Done!
New WindowsPlayer version-01a570a3cd0a46f2 at 8/2/2024 9:41:22 AM, file version: 0, 636, 1, 6360627....Done!
New Studio64 version-e313e2dafd364981 at 8/2/2024 9:43:33 AM, file version: 0, 636, 1, 6360627....Done!
New WindowsPlayer version-6fdcfe060c6440cd at 8/6/2024 10:38:16 AM, file version: 0, 637, 0, 6370729....Done!
New Studio64 version-ea4f8221cbd94062 at 8/6/2024 10:40:28 AM, file version: 0, 637, 0, 6370729....Done!
New WindowsPlayer version-b67e7cbe150a4c59 at 8/13/2024 12:35:16 PM, file version: 0, 638, 0, 6380612....Done!
New Studio64 version-f626628767584980 at 8/13/2024 12:37:21 PM, file version: 0, 638, 0, 6380612....Done!
New WindowsPlayer version-55d6e65f478642a8 at 8/15/2024 5:30:27 PM, file version: 0, 638, 1, 6380615....Done!
New Studio64 version-1b1a91b0565547cc at 8/15/2024 5:32:52 PM, file version: 0, 638, 1, 6380615....Done!
New WindowsPlayer version-5b2b3c769a4942f2 at 8/20/2024 2:29:42 PM, file version: 0, 639, 0, 6390691....Done!
New Studio64 version-e782ef4fdc0b469f at 8/20/2024 2:31:43 PM, file version: 0, 639, 0, 6390691....Done!
New WindowsPlayer version-f0223159583b4054 at 8/21/2024 10:50:17 AM, file version: 0, 639, 0, 6390692....Done!
New Studio64 version-6b2bcb8e87be4470 at 8/21/2024 10:52:17 AM, file version: 0, 639, 0, 6390692....Done!
New WindowsPlayer version-86c3597a87f4495e at 8/21/2024 3:00:48 PM, file version: 0, 639, 0, 6390692....Done!
New Studio64 version-e60bca3482fe488a at 8/21/2024 3:02:51 PM, file version: 0, 639, 0, 6390692....Done!
New WindowsPlayer version-ad321ed0d27f48b2 at 8/27/2024 11:14:26 AM, file version: 0, 640, 0, 6400731....Done!
New Studio64 version-046f2d8fc733479b at 8/27/2024 11:16:52 AM, file version: 0, 640, 0, 6400731....Done!
New Studio64 version-a8766ccdec1d49d3 at 8/29/2024 2:16:49 PM, file version: 0, 640, 1, 6400735....Done!
New WindowsPlayer version-3f7e4622625145b8 at 9/3/2024 11:28:19 AM, file version: 0, 641, 0, 6410737....Done!
New Studio64 version-7201700b36284abb at 9/3/2024 11:30:21 AM, file version: 0, 641, 0, 6410737....Done!
New WindowsPlayer version-46c20d78aef64e43 at 9/5/2024 8:34:57 AM, file version: 0, 641, 0, 6410737....Done!
New WindowsPlayer version-f0ad99160d23428b at 9/5/2024 11:02:49 AM, file version: 0, 641, 1, 6410739....Done!
New Studio64 version-672cffd1f2d642d5 at 9/5/2024 11:05:18 AM, file version: 0, 641, 1, 6410739....Done!
New WindowsPlayer version-a0ba2708f6fc499b at 9/6/2024 2:26:53 PM, file version: 0, 641, 2, 6410741....Done!
New Studio64 version-cc14b244a0c64f28 at 9/6/2024 2:28:58 PM, file version: 0, 641, 2, 6410741....Done!
New WindowsPlayer version-43ad1853ad91427d at 9/10/2024 2:36:04 PM, file version: 0, 642, 0, 6420636....Done!
New Studio64 version-ea7c4a2d814e4dc6 at 9/10/2024 2:37:56 PM, file version: 0, 642, 0, 6420636....Done!
New WindowsPlayer version-a11dad972aae4181 at 9/18/2024 11:06:15 AM, file version: 0, 643, 0, 6430700....Done!
New Studio64 version-6d706c608a2d40d1 at 9/18/2024 11:08:15 AM, file version: 0, 643, 0, 6430700....Done!
New WindowsPlayer version-b591875ddfbc4294 at 9/23/2024 2:01:22 PM, file version: 0, 644, 0, 6440702....Done!
New Studio64 version-1e5deb86743148f7 at 9/23/2024 2:03:35 PM, file version: 0, 644, 0, 6440702....Done!
New WindowsPlayer version-03989f8deb7f48ce at 10/1/2024 11:24:52 AM, file version: 0, 645, 0, 6450665....Done!
New Studio64 version-880ce149439340c1 at 10/1/2024 11:27:30 AM, file version: 0, 645, 0, 6450665....Done!
New WindowsPlayer version-72ed2b2ad9e5447f at 10/3/2024 10:31:57 AM, file version: 0, 645, 1, 6450667....Done!
New WindowsPlayer version-d2bde6b0a05e4840 at 10/3/2024 1:24:47 PM, file version: 0, 645, 1, 6450667....Done!
New Studio64 version-52ae62fb594744fc at 10/3/2024 1:26:59 PM, file version: 0, 645, 1, 6450667....Done!
New Studio64 version-4a428ded4f244e64 at 10/4/2024 12:23:44 PM, file version: 0, 645, 1, 6450668....Done!
New WindowsPlayer version-eadc3c90bb1a4267 at 10/8/2024 11:15:51 AM, file version: 0, 646, 0, 6460700....Done!
New Studio64 version-297eb79ede584243 at 10/8/2024 11:21:30 AM, file version: 0, 646, 0, 6460700....Done!
New WindowsPlayer version-9dbf9780562444e1 at 10/15/2024 11:15:34 AM, file version: 0, 647, 0, 6470717....Done!
New Studio64 version-2220a78ed1774256 at 10/15/2024 11:18:30 AM, file version: 0, 647, 0, 6470717....Done!
New WindowsPlayer version-4e3b062d6e584043 at 10/22/2024 11:51:09 AM, file version: 0, 648, 0, 6480781....Done!
New Studio64 version-9b68669a3b644e31 at 10/22/2024 11:55:24 AM, file version: 0, 648, 0, 6480781....Done!
New WindowsPlayer version-4ffdeb3e393e469e at 10/25/2024 11:30:36 AM, file version: 0, 648, 1, 6480783....Done!
New WindowsPlayer version-b7eebc919e96477a at 10/29/2024 10:41:37 AM, file version: 0, 649, 0, 6490878....Done!
New Studio64 version-7cc6d2bdac2f4837 at 10/29/2024 10:43:40 AM, file version: 0, 649, 0, 6490878....Done!
New WindowsPlayer version-1ab005bd4b0844c1 at 11/5/2024 10:58:10 AM, file version: 0, 650, 0, 6500742....Done!
New Studio64 version-ea4e72f3b3894847 at 11/5/2024 11:00:15 AM, file version: 0, 650, 0, 6500742....Done!
New WindowsPlayer version-0c1a10704cb043cc at 11/6/2024 12:59:43 PM, file version: 0, 650, 0, 6500743....Done!
New Studio64 version-0fe66fbb77d84a42 at 11/6/2024 1:01:44 PM, file version: 0, 650, 0, 6500743....Done!
New WindowsPlayer version-32f36ac944b34913 at 11/12/2024 11:08:32 AM, file version: 0, 651, 0, 6510833....Done!
New Studio64 version-e0a840597ded474b at 11/12/2024 11:10:34 AM, file version: 0, 651, 0, 6510833....Done!
New WindowsPlayer version-d579eb5e98024850 at 11/13/2024 6:28:16 PM, file version: 0, 651, 1, 6510840....Done!
New Studio64 version-37e454c88fa54769 at 11/13/2024 6:30:13 PM, file version: 0, 651, 1, 6510840....Done!
New WindowsPlayer version-f97bf83f84334050 at 11/19/2024 12:10:06 PM, file version: 0, 652, 0, 6520761....Done!
New Studio64 version-ba0b1c6642044d4e at 11/19/2024 12:12:08 PM, file version: 0, 652, 0, 6520761....Done!
New WindowsPlayer version-21782844ca7347d3 at 11/19/2024 2:12:22 PM, file version: 0, 652, 0, 6520762....Done!
New Studio64 version-cf4f85a307364b1e at 11/19/2024 2:14:35 PM, file version: 0, 652, 0, 6520762....Done!
New WindowsPlayer version-8aa36bbf0eb1494a at 11/20/2024 1:51:22 PM, file version: 0, 652, 0, 6520764....Done!
New Studio64 version-77c4124a62314bfc at 11/20/2024 1:54:05 PM, file version: 0, 652, 0, 6520764....Done!
New WindowsPlayer version-a2fb906f52d742c1 at 12/3/2024 11:23:58 AM, file version: 0, 653, 0, 6530693....Done!
New Studio64 version-a35d937606da489c at 12/3/2024 11:26:00 AM, file version: 0, 653, 0, 6530693....Done!
New WindowsPlayer version-841d53a442d54acd at 12/6/2024 11:15:03 AM, file version: 0, 654, 0, 6540470....Done!
New Studio64 version-3473902d9b444763 at 12/6/2024 11:17:30 AM, file version: 0, 654, 0, 6540470....Done!
New WindowsPlayer version-1cf4e21c60644684 at 12/9/2024 9:31:34 AM, file version: 0, 654, 0, 6540474....Done!
New Studio64 version-60aa8974eed24c02 at 12/9/2024 9:33:38 AM, file version: 0, 654, 0, 6540474....Done!
New WindowsPlayer version-b71c150c7c1f40de at 12/10/2024 9:42:45 AM, file version: 0, 654, 1, 6540477....Done!
New Studio64 version-b8e18f8286604778 at 12/10/2024 9:54:13 AM, file version: 0, 654, 1, 6540477....Done!
New WindowsPlayer version-2f67de08a3fb4137 at 12/17/2024 11:01:53 AM, file version: 0, 654, 2, 6540482....Done!
New Studio64 version-281ccda49d704f6e at 12/17/2024 11:04:01 AM, file version: 0, 654, 2, 6540482....Done!
New WindowsPlayer version-37cf60402a5648b4 at 1/7/2025 2:18:58 PM, file version: 0, 655, 0, 6551095....Done!
New Studio64 version-d7ec89f14d9e47ce at 1/7/2025 2:20:54 PM, file version: 0, 655, 0, 6551095....Done!
New WindowsPlayer version-080ad6451df24461 at 1/14/2025 10:58:20 AM, file version: 0, 656, 0, 6560679....Done!
New Studio64 version-343512800f264d5b at 1/14/2025 11:00:22 AM, file version: 0, 656, 0, 6560679....Done!
New WindowsPlayer version-ecc9c250281b4c14 at 1/21/2025 11:21:00 AM, file version: 0, 657, 0, 6570603....Done!
New Studio64 version-96b5c87ce0ce4dff at 1/21/2025 11:22:57 AM, file version: 0, 657, 0, 6570603....Done!
New WindowsPlayer version-233850ad55fa4798 at 1/28/2025 11:05:22 AM, file version: 0, 658, 0, 6580461....Done!
New Studio64 version-35ab2f0d73f349ee at 1/28/2025 11:07:32 AM, file version: 0, 658, 0, 6580461....Done!
New WindowsPlayer version-dd2acaf7460f42ee at 1/30/2025 9:16:33 AM, file version: 0, 658, 1, 6580464....Done!
New Studio64 version-16563d9619244148 at 1/30/2025 9:18:38 AM, file version: 0, 658, 1, 6580464....Done!
New WindowsPlayer version-b7a853f1584049b4 at 2/4/2025 10:09:52 AM, file version: 0, 659, 0, 6590474....Done!
New Studio64 version-c35b65070a714765 at 2/4/2025 10:12:05 AM, file version: 0, 659, 0, 6590474....Done!
New WindowsPlayer version-01fde90cfc3f4584 at 2/7/2025 2:26:19 PM, file version: 0, 659, 1, 6590477....Done!
New Studio64 version-f8ba67a5589843db at 2/7/2025 2:28:22 PM, file version: 0, 659, 1, 6590477....Done!
New WindowsPlayer version-f9977b146957492c at 2/7/2025 3:32:29 PM, file version: 0, 659, 2, 6590479....Done!
New Studio64 version-0e04f568006340ec at 2/7/2025 3:34:31 PM, file version: 0, 659, 2, 6590479....Done!
New WindowsPlayer version-2d6639b3364b47cd at 2/11/2025 10:51:03 AM, file version: 0, 660, 0, 6600646....Done!
New Studio64 version-8ab69bda925f40eb at 2/11/2025 10:53:08 AM, file version: 0, 660, 0, 6600646....Done!
New WindowsPlayer version-f21a2f47edfb4d3f at 2/12/2025 10:03:46 AM, file version: 0, 660, 0, 6600648....Done!
New Studio64 version-6b610f1860d74e5d at 2/12/2025 10:05:56 AM, file version: 0, 660, 0, 6600648....Done!
New WindowsPlayer version-302fe31805ab4542 at 2/18/2025 10:04:57 AM, file version: 0, 661, 0, 6610708....Done!
New Studio64 version-0f776bc9fa9f4904 at 2/18/2025 10:06:56 AM, file version: 0, 661, 0, 6610708....Done!
New WindowsPlayer version-23ddbe54012a4bb6 at 2/25/2025 11:22:06 AM, file version: 0, 662, 0, 6620538....Done!
New Studio64 version-788254424be94b4c at 2/25/2025 11:24:17 AM, file version: 0, 662, 0, 6620538....Done!
New WindowsPlayer version-67acd0f240534e7b at 2/27/2025 12:33:54 PM, file version: 0, 662, 1, 6620540....Done!
New WindowsPlayer version-8794089906d54893 at 3/4/2025 11:45:04 AM, file version: 0, 663, 0, 6630659....Done!
New Studio64 version-ec16164bd47b4611 at 3/4/2025 11:47:53 AM, file version: 0, 663, 0, 6630659....Done!
New WindowsPlayer version-a6b0026870254ccd at 3/11/2025 10:12:45 AM, file version: 0, 664, 0, 6640711....Done!
New Studio64 version-0bd9247ef08a496d at 3/11/2025 10:16:36 AM, file version: 0, 664, 0, 6640711....Done!
New WindowsPlayer version-2b67309334b54dab at 3/11/2025 2:49:53 PM, file version: 0, 664, 0, 6640713....Done!
New Studio64 version-3a5d3d49b5cf42eb at 3/11/2025 2:51:58 PM, file version: 0, 664, 0, 6640713....Done!
New WindowsPlayer version-c14031b5b28d47e5 at 3/17/2025 12:09:18 PM, file version: 0, 665, 0, 6650683....Done!
New Studio64 version-6d081ed7789c483f at 3/17/2025 12:11:21 PM, file version: 0, 665, 0, 6650683....Done!
New WindowsPlayer version-bef193a8f3d14d3c at 3/17/2025 4:04:55 PM, file version: 0, 665, 0, 6650685....Done!
New Studio64 version-5a3bb2b86cd2453c at 3/17/2025 4:07:20 PM, file version: 0, 665, 0, 6650685....Done!
